"tweetid";"user";"date";"lang";"content"
"157473079906410496";"AlejandroSanz";"2012-01-12 15:44:42";"es";"RT @maycrespo: @AlejandroSanz MIRARLO Y PASARLO PORFA Rprodciendo ete vdeoclip sguimos obtenendo (cont) http://t.co/5oGykOvp"
"157477494281351168";"Cepeda";"2012-01-12 16:02:15";"es";"""La renovación del PSOE es un problema de cambio intelectual, no generacional"" | Rubalcaba: http://t.co/BuOgLwc5 via @AddThis"
"157501119290015744";"mariviromero";"2012-01-12 17:36:07";"es";".@MarianoRajoy elige para #Malaga su primer gran acto público como presidente . SUR.es http://t.co/scHzF1KV vía @diario_sur"
"157507244261507073";"alfonsomerlos";"2012-01-12 18:00:28";"es";"Hoy m acompañan en @DHAM_13tv @Federicoquevedo @IdiazAyuso , Luis Solana, Pedro Sánchez, @mamengurru y Pablo Casado... a las 00h!"
"157507428882198529";"JRBauza";"2012-01-12 18:01:12";"es";"En octubre celebraremos el II Fórum de los Archipiélagos, esperamos esta vez en Baleares a instituciones y empresas de Canarias..."
"157511575777976320";"Federicoquevedo";"2012-01-12 18:17:40";"es";"Ese destino tendrá que forjarlo libremente cada generación de acuerdo con lo que en cada momento le parezca conveniente hacer"
"157511611526033409";"pedroj_ramirez";"2012-01-12 18:17:49";"es";"Estupendo, si estoy hablamos ""@JoseNicolas13: Notición! Nos avisa nuestro profesor de que ha concertado una visita a EM el 27 de Enero."
"157518784222081025";"Lissavetzky_M";"2012-01-12 18:46:19";"es";"No basta con encomendarse al santoral o bailar la danza de la lluvia para frenar la #boinaMadrid"
"157519928474337280";"_Rubalcaba_";"2012-01-12 18:50:52";"es";"#RbcbenValencia: ""El compromiso es lo que me trajo a la política"", y agradece su lucha contra la corrupción a Ángel Luna"
"157520055360434176";"AlexdelaIglesia";"2012-01-12 18:51:22";"es";"Oye, que @JoseMotatv está despierto. Es importante que ocurra ANTES de que metan el AVE en las cocheras."
"157521387462983680";"David_Busta";"2012-01-12 18:56:40";"es";"""@elmerengonbcn: @David_Busta La jefa manda""COMO LO SABES!!! ???"
"157523860445609984";"_Rubalcaba_";"2012-01-12 19:06:29";"es";"#RbcbenValencia ""No preguntaré a nadie donde milita, si es mayor, jóven o si lleva tiempo militando, preguntaré si tiene ideas para mejorar"""
"157525311511203841";"carlos__alsina";"2012-01-12 19:12:15";"es";"Chacón sobre los derechos de la mujer: ""Con Zapatero hemos dado más pasos que nunca en la historia de la Humanidad""."
"157530638461845505";"Lissavetzky_M";"2012-01-12 19:33:25";"es";"Ana Botella traiciona a los madrileños al abandonar la reivindicación de una mejor financiación municipal. #Madrid http://t.co/Kh12Tcg4"
"157531003466940416";"SSantiagosegura";"2012-01-12 19:34:52";"es";"@AlexdelaIglesia Parece que tenga un hierro en la cabeza..."
"157545679697362944";"PaulaVazquezTV";"2012-01-12 20:33:13";"es";"A puntito de entrar en #TheHole viva @AlexODogherty http://t.co/rAFTqths"
"157547027373359104";"AlejandroSanz";"2012-01-12 20:38:33";"es";"RT @maycrespo: disculpame @AlejandroSanz ya se que me rt pero se hace fuerza bss AYUDEMOS A HAITI (cont) http://t.co/oHaaHTgI"
"157548868521832449";"AlejandroSanz";"2012-01-12 20:45:52";"es";"Jajaja. Ya Se nota?. Ojala.. Yo voy a hacerlo con toda la pasion del mundo pero luego vosotr@s (cont) http://t.co/M3fue4nU"
"157549424938192896";"AlejandroSanz";"2012-01-12 20:48:04";"es";"Pues para finales de 2012 creo, pero os irE dando pequeños regalillos.. Jejeje. Y ya no puedo (cont) http://t.co/N7IdRDHh"
"157550218521477120";"AlejandroSanz";"2012-01-12 20:51:13";"es";"RT @UNICEFORG: @AlejandroSanz ayudanos a difundir que un mundo sin psoriasis es posible la cura la (cont) http://t.co/YGEjBJMR"
"157552143790911489";"antoniosanz";"2012-01-12 20:58:52";"es";"Adiós al maestro de humanidad: http://t.co/A37enFkr vía @diariodejerez"
"157554541909381120";"AlejandroSanz";"2012-01-12 21:08:24";"es";"Ya vereis que si. Eso lo lleva Rocio.. Pero estoy seguro. Un besito RT @AmoresDeSanz: (cont) http://t.co/CVNNQyNg"
"157555904177381376";"AlejandroSanz";"2012-01-12 21:13:49";"es";"Bueno lo dicho, a fundir en un perfume menta y canela."
"157572554754768896";"morenobarber";"2012-01-12 22:19:59";"es";"El soldado Bradley Manning se enfrentará al consejo de guerra  http://t.co/Uh2Y5tgv via @el_pais"
"157579184665931776";"MACEMUOR";"2012-01-12 22:46:19";"es";"Toma! compravotos""@AdrianaRey83: Portada mañana @gaceta_es ""Griñán regaló 54 millones a UGT y CCOO el mismo día en q convocó las elecciones"""
"157579429495848960";"LosadaPescador";"2012-01-12 22:47:18";"es";"""@TelediarioInter: Top Secret: El #PSOE de Andalucía despilfarra otros 90 millones de euros en subvenciones. http://t.co/aiWHNXRJ"""
"157600372876259328";"Federicoquevedo";"2012-01-13 00:10:31";"es";"@mjguemes Q tal estas tu?"
"157602577817673728";"mariviromero";"2012-01-13 00:19:17";"es";"Pues a mi me ha encantado #Sherlock"
"157604171263119360";"jesusmarana";"2012-01-13 00:25:37";"es";"Indigna que Gobiernos UE no exijan cambio estatuto BCE para prestar directamente a Estados. Paro disparado y casino financiero a tope."
"157609547471654913";"Buenafuente";"2012-01-13 00:46:59";"es";"Que bien me lo he pasado esta noche en el espectáculo/ Que bé m'ho he passat!!!. Gràcies/ Gracias  #terratpack"
"157627521955921920";"AlejandroSanz";"2012-01-13 01:58:24";"es";"Ojala te guste. Un beso. RT @thesevencluod: Vamos el décimo intento de Ke el Hermoso (cont) http://t.co/Ts7lw8K0"
"157667843016622080";"paurubio";"2012-01-13 04:38:37";"es";"RT @FabyCorrea: @kismeofheartalw yeihhhh y se rumora que en el #CarnavaldeVeracru2012 estará la #chicadorada @PauRubio !!! sera ??"
"157699634578468865";"paurubio";"2012-01-13 06:44:57";"es";"RT @Blank_isabel: @paurubio me encanta tu avatar!!! Se ve que es hermoso tu gordo!!! :)"
"157700892227936256";"anabelenroy_tve";"2012-01-13 06:49:57";"es";"Hoy conoceremos datos definitivos de 2011 del padrón municipal. Datos provisionales INE:en España hay casi un 1% más de mujeres q de hombres"
"157718914388865024";"anabelenroy_tve";"2012-01-13 08:01:34";"es";"Portada ABC http://t.co/xvr80y0V ..."
"157719613789057026";"anabelenroy_tve";"2012-01-13 08:04:20";"es";"Portada La Razón http://t.co/yPT13N9v ..."
"157731619170549761";"Lissavetzky_M";"2012-01-13 08:52:03";"es";"De cómo Ana Botella se convirtió en Delegada de Rajoy en Madrid http://t.co/tJ4nllkI"
"157751265412128769";"sanchezcastejon";"2012-01-13 10:10:07";"es";"Creéis que hay o no choque de trenes entre Montoro y de Guindos? sus distintas posiciones sobre control cuentas regionales apuntan a que si"
"157752461493407744";"mariviromero";"2012-01-13 10:14:52";"es";". @DiputacionMLG desbloquea obras por valor de 760.000 euros http://t.co/gf6890FZ @eliasbendodo"
"157753759567577088";"mariviromero";"2012-01-13 10:20:01";"es";"#FF RT @Manuel_Son_Goku: #FF para una chica buena persona muy malagueña del sur y además del @PPopular como es @mariviromero. Kissess!!"
"157755851992612864";"iescolar";"2012-01-13 10:28:20";"es";"Rajoy pide ayuda a la UE. ¿Para los españoles? ¿Para evitar los recortes? No. Para la banca http://t.co/7t8oRLse"
"157756304558014465";"anabelenroy_tve";"2012-01-13 10:30:08";"es";"Nuevas imágenes del proceso eruptivo de ElHierro en la web IGN http://t.co/aok75AMN http://t.co/qCKXXRLo"
"157757069204787200";"cayo_lara";"2012-01-13 10:33:10";"es";"En pleno de convalidación decreto d recortes, dejamos propuestas: Pleno monográfico sobre empleo, mesa para nuevo modelo productivo..."
"157758083458793472";"carlosecue";"2012-01-13 10:37:12";"es";"Montoro, a los consejeros del PP: ""El Gobierno no va a dejar que ninguna comunidad haga default (suspensión de pagos)"". http://t.co/kYdy4O6Y"
"157759649049878528";"alfonsomerlos";"2012-01-13 10:43:26";"es";"Pero estamos convencidos d q @ToniCanto1 no querrá contribuir a ningún expolio y devolverá 130.000 euros al contribuyente valenciano. Seguro"
"157760866756984832";"garcia_abadillo";"2012-01-13 10:48:17";"es";"El martes, 17 de enero, sale a la calle mi primera novela: La trampa. Espero que os guste. Aquí tenéis la portada. http://t.co/WXxdIDaL"
"157765608111480832";"cucagamarra";"2012-01-13 11:07:06";"es";"En la reunión de la Red de Ciudades Inteligentes que hoy se celebra en Logroño http://t.co/G97s1cpC"
"157767343718666240";"ElenaFernandez8";"2012-01-13 11:14:00";"es";"Facebook nos permitirá escuchar música con nuestros amigos http://t.co/EtVzwBo7"
"157775134856445952";"sanchezcastejon";"2012-01-13 11:44:58";"es";"""@javiersolana: La transicion avanza!Myanmar frees dozens of political prisoners: http://t.co/69AqWhu1 #FT"""
"157779671596019712";"PaulaVazquezTV";"2012-01-13 12:02:59";"es";"Otra vez haciendo la maleta !!!! #cosasquemegustanhacer"
"157788250461839360";"mariviromero";"2012-01-13 12:37:05";"es";"RT @FdoFrances: @mariviromero : El CAC Málaga lidera Ranking de Museos con Mayor Influencia en Redes Sociales  http://t.co/i9yHIX0O"
"157797593555025920";"SerranoAlfonso";"2012-01-13 13:14:12";"es";"Ya tengo mis tickets para LA SONRISA DE JULIA en CONCIERTO. http://t.co/znBUsF4k #socialticketing"
"157799186161614848";"PepeGrinan";"2012-01-13 13:20:32";"es";"En Granada #masdigital:igualdad de oportunidades en el acceso a las nuevas tecnologías"
"157799419721433088";"anabcrubiales";"2012-01-13 13:21:28";"es";"La sentencia del caso Marta del Castillo es una VERGÜENZA #INDIGNADOSporsenteciaMarta"
"157805809370279938";"carlos__alsina";"2012-01-13 13:46:51";"es";"La parte en la que rechaza condenar por ""daño a la integridad moral"" (callarse dónde está el cadáver) me parece la más endeble."
"157808917232091136";"mgilguerrero";"2012-01-13 13:59:12";"es";"Paso a tutear desde @gacetadirecto"
"157812412358209536";"PabloAIglesias";"2012-01-13 14:13:05";"es";"El Gobierno recuerda a sindicatos y empresarios que ""el lunes acaba el plazo"" para alcanzar un acuerdo en la reforma laboral @servimedia"
"157813875251744768";"maria_rey";"2012-01-13 14:18:54";"es";"La Vicepresidenta dice que se cambiarán las leyes para reforzar la seguridad de los menores y no valora sentencia #martadelcastillo"
"157815756183191552";"PabloAIglesias";"2012-01-13 14:26:23";"es";"El Gobierno define el apoyo de CiU a sus recortes como ""el inicio de una deseable colaboración"" durante la legislatura @servimedia"
"157829425034039296";"mariviromero";"2012-01-13 15:20:41";"es";"Mucho RT @vacp5: #Elcambioandaluz : urgente y muy necesario http://t.co/C0SC1wKT vía @mariviromero"
"157833187232464897";"Enric_Hernandez";"2012-01-13 15:35:38";"es";"He apoyado la petición Pongamos fin al limbo de los Centros de Internamiento de Extranjeros - http://t.co/JmHwe52d"
"157833205918089216";"mariviromero";"2012-01-13 15:35:43";"es";"La obra 'Yo, el heredero' inaugura la temporada de teatro del Auditorio de la @DiputacionMLG http://t.co/mekhQ2p1"
"157833320833613824";"mariviromero";"2012-01-13 15:36:10";"es";"Arenas: ""Bajo ningún concepto Rajoy está vinculado por el 25M"" http://t.co/Jpg1hDn3"
"157834539962597377";"DiegoForlan7";"2012-01-13 15:41:01";"es";"Terminando de comer con @sneijder101010 y su mujer @yolanthecabau en el Hotel Bulgari. Just finished eating at the Bulgari Hotel."
"157836666948681729";"PaulaVazquezTV";"2012-01-13 15:49:28";"es";"Toda mi admiración!!!""@PrimitalBros: @PaulaVazquezTV con un público como Vd. da gusto salir al escenario. Un beso #losmayordomosdeTheHole"""
"157840975845269504";"PaulaVazquezTV";"2012-01-13 16:06:35";"es";"Ya estoy sentada en el vuelo , Holanda me espera!"
"157851591658049537";"periodistas21";"2012-01-13 16:48:46";"es";"A la cola por las autonómicas RT @pedroj_ramirez Ya era hora. El Gobierno cambiará la ley para facilitar privatización http://t.co/hJJGhf2Z"
"157851946923991040";"Federicoquevedo";"2012-01-13 16:50:11";"es";"Alguien pedía esto esta mañana y ahí va; Dixie Chicks con James Taylor:  http://t.co/OmamGjAI vía @youtube"
"157853973477474304";"Carles5puyol";"2012-01-13 16:58:14";"es";"@cesc4official ooooohhhhh moc moc. Ritaaaa ritaaaaaaaaaa..."
"157854056302395394";"Buenafuente";"2012-01-13 16:58:34";"es";"ja, ja!!! ""@arturamonart: @Buenafuente ¡Te ha quedado una auténtica obra de arte!"""
"157861565725540353";"sanchezcastejon";"2012-01-13 17:28:24";"es";"la canción Prayers For Rain de The Cure http://t.co/FmYz0IcS"
"157863302108680192";"mariviromero";"2012-01-13 17:35:20";"es";"Acaba de llegar a #elcambioandaluz el Ministro de Hacienda y Administración Publica, Cristóbal Montoro http://t.co/jVzEJt2s"
"157865713133043713";"germanyanke";"2012-01-13 17:44:53";"es";"Ah, y un #FF para @sgueina que es como la Circe de Homero: ""divina entre las diosas"""
"157867429337370624";"lazaroelmundo";"2012-01-13 17:51:42";"es";"Esta noche, a @24horas_rne, con mis amigos @JMPazosRoyo, Peridis e Iñigo Alfonso"
"157875057635491841";"mariviromero";"2012-01-13 18:22:02";"es";"El Alcalde de Córdoba @nietoppcordoba interviene en #elcambioandaluz http://t.co/XoDxwCk8"
"157883310427746304";"Albert_Rivera";"2012-01-13 18:54:49";"es";"Los mossos tienen buenos asesores: si quieres conseguir que Mas y Puig no te recorte sueldo y material haz huelga hablando en castellano..."
"157884386757443584";"AlejandroSanz";"2012-01-13 18:59:05";"es";"Se llama ""sombra y luz"" me alegra que te guste RT @monsherrygirl: @AlejandroSanz  como se (cont) http://t.co/7H79Q6zw"
"157884463836180481";"mariviromero";"2012-01-13 18:59:24";"es";"Ahora comienza #elcambioandaluz de los jóvenes #conectaconelcambio ;-)) @nnggandalucia ;-)) http://t.co/C1tJ6B30"
"157886442679435265";"AlejandroSanz";"2012-01-13 19:07:15";"es";"Jajaja.. Que chalao. RT @PARTISAN0: @AlejandroSanz te gusta el coche último modelo que me acabo de (cont) http://t.co/rYvY5zyO"
"157892975685410816";"sanchez_sonia";"2012-01-13 19:33:13";"es";"Los políticos tienen difícil superar al alcalde de Getafe, protagonista de un vídeo de adelgazamiento http://t.co/nJQVSzpC"
"157896013292634113";"AlejandroSanz";"2012-01-13 19:45:17";"es";"RT @REGALAMPANA: @AlejandroSanz por favor retwitea, apoyoamartadelcastillo."
"157898064693174273";"SSantiagosegura";"2012-01-13 19:53:27";"es";"Pedazo de musical#muyrecomendable#inclusoparanosabineros http://t.co/LwVSyTCB"
"157900169608839168";"ristomejide";"2012-01-13 20:01:48";"es";"""@earcos: @ristomejide tus libros deberían estar para Kindle..."" @editorialespasa"
"157909700548112385";"mariviromero";"2012-01-13 20:39:41";"es";"Comunicación política y redes sociales #elcambioandaluz @jotacarmona_es Evolución, Comunicación, Revolución http://t.co/MZU0wNtq"
"157910938731823105";"mariviromero";"2012-01-13 20:44:36";"es";";-)) RT @JuandeVi: Con @mariviromero @mariafrances en el encuentro sobre comunicación política y redes sociales por @jotacarmona_es"
"157911168302845952";"XabiAlonso";"2012-01-13 20:45:31";"es";"Buscamos cobrador del Frac, para que Iker Casillas pague sus deudas a los compañeros. Gracias."
"157911925064351745";"PilarGGranja";"2012-01-13 20:48:31";"es";"Se confirma rebaja de raiting Francia e Italia. A la espera de q España reciba la llamada correspondiente. Solo Alemania tiene AAA"
"157912241398755328";"javiersolana";"2012-01-13 20:49:46";"es";"Malas noticias para zona Euro"
"157915742229106691";"PilarGGranja";"2012-01-13 21:03:41";"es";"Hizo buen Camerón huyendo de la euro cumbre antes de la debacle. Tenia razón es in pulso tripleA entre Alemania y gran bretaña"
"157917026126540801";"BelenEstebanM";"2012-01-13 21:08:47";"es";"Me parece muy injusto la sentencia del juicio de marta del castillo"
"157918490823626752";"AlexdelaIglesia";"2012-01-13 21:14:36";"es";"""@Ghostface1993: La chispa de la vida es una cinta emocionante, seria y espectacular, todo el mundo debería verla por que es ÚNICA. gracias!"
"157921458092376067";"AlexdelaIglesia";"2012-01-13 21:26:24";"es";"Amigos, gracias por la increíble acogida. Da gusto hablar directamente con vosotros. #twitteradicto"
"157925043316342784";"mariviromero";"2012-01-13 21:40:39";"es";"Mucho RT @jcebreros20: @mariviromero urge #cambioandaluz ya esta bien"
"157925107820539904";"Albert_Rivera";"2012-01-13 21:40:54";"es";"Toda mi solidaridad con la familia d Marta del Castillo.Hoy ha sido un día duro para la mayoría de ciudadanos,impotentes ante la sentencia"
"157928153308856320";"sanchezcastejon";"2012-01-13 21:53:00";"es";"pero si me acabo de comprar el 2!! ""@BloombergNews: BREAKING: Apple iPad 3 production is said to have started this month $AAPL"""
"157933895805964288";"sanchezcastejon";"2012-01-13 22:15:49";"es";"RT por una buena causa: #campañaparaquealmudenasigaentwitter @Almudenafc @Noelia_posse @Adrian_Grande :)))"
"157934710981533696";"Carles5puyol";"2012-01-13 22:19:04";"es";"Hoy he conocido a @_danielmartin_ eres un crack!!! Lástima q solo he podido escuchar unas canciones http://t.co/WZv8KYSG"
"157939338758463488";"David_Busta";"2012-01-13 22:37:27";"es";"Noche del viernes, casita,familia y película que mas se puede pedir...un abrazo a todos!!!:-)"
"157947605672923136";"MACEMUOR";"2012-01-13 23:10:18";"es";"Indignante la sentencia y todos los acontecimientos en torno al caso #MartadelCastillo La justicia NO ES IGUAL para todos.#cadenaperpetuaYA"
