"topicid";"tweetid";"topic"
"21662";"155323046956236800";"política"
"21663";"155323972240674817";"política"
"21664";"155324400512679937";"otros"
"21665";"155325006409236480";"literatura"
"21666";"155325006409236480";"entretenimiento"
"21667";"155331148036317185";"política"
"21668";"155340352511942656";"tecnología"
"21669";"155340352511942656";"política"
"21670";"155342095832449024";"política"
"21671";"155342095832449024";"entretenimiento"
"21672";"155342935930572800";"otros"
"21673";"155345954378227713";"política"
"21675";"155348886653911040";"política"
"21674";"155348886653911040";"entretenimiento"
"21676";"155360230329421824";"otros"
"21677";"155360230329421824";"música"
"21678";"155363570463412224";"otros"
"21680";"155371752761999360";"entretenimiento"
"21679";"155371752761999360";"tecnología"
"21681";"155372313985028096";"otros"
"21682";"155372313985028096";"entretenimiento"
"21683";"155381574085509120";"cine"
"21684";"155381810816237570";"política"
"21685";"155383838967726081";"otros"
"21686";"155398344645152768";"entretenimiento"
"21687";"155398418540396544";"tecnología"
"21688";"155408540360646656";"política"
"21689";"155418480475254785";"entretenimiento"
"21690";"155418480475254785";"política"
"21691";"155418668845633537";"entretenimiento"
"21692";"155424056257159168";"tecnología"
"21693";"155424568385880066";"literatura"
"21694";"155425045328564226";"política"
"21695";"155425703645552642";"política"
"21696";"155430067068076032";"otros"
"21697";"155430067068076032";"música"
"21698";"155430368156196865";"entretenimiento"
"21699";"155435369817571328";"otros"
"21700";"155435369817571328";"música"
"21702";"155448530369118209";"música"
"21701";"155448530369118209";"otros"
"21703";"155452097243000832";"otros"
"21704";"155556500146896898";"otros"
"21705";"155557008496541696";"deportes"
"21706";"155557008496541696";"otros"
"21707";"155587590215577600";"política"
"21708";"155596502075588609";"economía"
"21709";"155598417438064640";"economía"
"21710";"155600090680143873";"otros"
"21711";"155600090680143873";"cine"
"21712";"155602285165150208";"política"
"21713";"155602285165150208";"economía"
"21714";"155604063134814210";"política"
"21715";"155606674659475457";"política"
"21716";"155607828751581185";"economía"
"21717";"155612817255440384";"política"
"21718";"155613544367394816";"economía"
"21719";"155613544367394816";"política"
"21720";"155614067170607104";"política"
"21722";"155615380679819264";"música"
"21721";"155615380679819264";"otros"
"21723";"155616168806326272";"política"
"21724";"155625037938962432";"política"
"21725";"155625711107977216";"política"
"21726";"155628316370546688";"política"
"21727";"155629945681481728";"política"
"21728";"155632934370549760";"política"
"21729";"155637329967591424";"política"
"21730";"155643345211883521";"política"
"21731";"155646645235748864";"política"
"21732";"155665334005805056";"política"
"21733";"155665566617702400";"política"
"21734";"155665566617702400";"economía"
"21736";"155674521003765760";"música"
"21735";"155674521003765760";"otros"
"21737";"155677641385582593";"literatura"
"21738";"155683560282525696";"otros"
"21739";"155683560282525696";"entretenimiento"
"21740";"155683879393574914";"política"
"21742";"155704721636728832";"entretenimiento"
"21741";"155704721636728832";"otros"
"21743";"155712938815139840";"política"
"21744";"155758301366337536";"entretenimiento"
"21745";"155760206343712768";"música"
"21746";"155761261001441281";"política"
"21749";"155767561928196096";"entretenimiento"
"21748";"155767561928196096";"política"
"21747";"155767561928196096";"economía"
"21750";"155781357761605632";"otros"
"21751";"155781357761605632";"música"
"21752";"155785627382726657";"otros"
"21753";"155785627382726657";"cine"
"21754";"155786344910684160";"fútbol"
"21755";"155786344910684160";"música"
"21757";"155794064036478976";"cine"
"21756";"155794064036478976";"otros"
"21758";"155795600099655681";"cine"
"21759";"155814989746278400";"política"
"21760";"155905648838717440";"política"
"21761";"155949748740816896";"política"
"21763";"155972784198135808";"entretenimiento"
"21762";"155972784198135808";"otros"
"21764";"155973725626441728";"política"
"21765";"155975259374370816";"música"
"21766";"155980368510586880";"otros"
"21767";"155980368510586880";"entretenimiento"
"21768";"155982806596583424";"política"
"21769";"155984577846984704";"política"
"21770";"155987819171557376";"política"
"21771";"155989681438334976";"literatura"
"21772";"156002785089949696";"política"
"21773";"156004457061163009";"política"
"21774";"156015958291529728";"política"
"21775";"156024046474113024";"política"
"21776";"156024544627392512";"tecnología"
"21777";"156024544719667200";"política"
"21778";"156028138957185025";"política"
"21779";"156029937143386112";"política"
"21780";"156029937143386112";"economía"
"21781";"156051394300878848";"otros"
"21782";"156051394300878848";"música"
"21784";"156055890905145345";"entretenimiento"
"21783";"156055890905145345";"política"
"21785";"156061852193927168";"política"
"21786";"156075441524973570";"otros"
"21787";"156075441524973570";"entretenimiento"
"21788";"156079650194468864";"otros"
"21789";"156079650194468864";"entretenimiento"
"21790";"156081693923618816";"política"
"21791";"156081693923618816";"entretenimiento"
"21792";"156092852143800320";"entretenimiento"
"21793";"156092852143800320";"música"
"21794";"156095659907362817";"economía"
"21795";"156109062281494528";"entretenimiento"
"21797";"156119250770210817";"entretenimiento"
"21796";"156119250770210817";"otros"
"21798";"156131735283843072";"otros"
"21799";"156131735283843072";"entretenimiento"
"21800";"156132226646556672";"política"
"21801";"156136504987627520";"política"
"21802";"156138775939006465";"deportes"
"21804";"156205563624165376";"cine"
"21803";"156205563624165376";"otros"
"21805";"156257091328294912";"política"
"21806";"156259252481179648";"otros"
"21807";"156271826799034368";"entretenimiento"
"21808";"156290624188981248";"política"
"21809";"156290624188981248";"economía"
"21810";"156290894709014528";"otros"
"21811";"156293680074985472";"entretenimiento"
"21812";"156295533416300544";"política"
"21813";"156307957380939776";"entretenimiento"
"21814";"156323556475666432";"política"
"21815";"156324375342223360";"otros"
"21817";"156326552429264896";"economía"
"21816";"156326552429264896";"política"
"21818";"156340639854899201";"política"
"21819";"156342160843751424";"tecnología"
"21820";"156342160843751424";"política"
"21821";"156342466876948481";"política"
"21822";"156356128048021504";"entretenimiento"
"21823";"156356128048021504";"economía"
"21825";"156359137628917760";"música"
"21824";"156359137628917760";"otros"
"21826";"156364764547784704";"literatura"
"21827";"156364764547784704";"entretenimiento"
"21828";"156374592066301952";"otros"
"21829";"156381205330280448";"política"
"21831";"156383436108607488";"economía"
"21830";"156383436108607488";"política"
"21832";"156386981688000512";"política"
"21833";"156392897942536192";"política"
"21834";"156400888309755905";"economía"
"21835";"156401968565338112";"otros"
"21836";"156403467706052609";"otros"
"21838";"156418726101663744";"entretenimiento"
"21837";"156418726101663744";"otros"
"21839";"156420027938127872";"cine"
"21840";"156420108145803264";"política"
"21841";"156420108145803264";"economía"
"21842";"156421092049829888";"política"
"21843";"156421092049829888";"economía"
"21844";"156426607291146240";"otros"
"21845";"156431271353004033";"economía"
"21846";"156433345134333953";"entretenimiento"
"21847";"156433345134333953";"política"
"21848";"156433503322521600";"otros"
"21849";"156435033433976833";"política"
"21850";"156437477001928704";"política"
"21851";"156440283142299650";"otros"
"21852";"156441733834612737";"política"
"21853";"156443382565179392";"entretenimiento"
"21854";"156443395991146496";"entretenimiento"
"21855";"156443546805735424";"otros"
"21856";"156448582608760832";"política"
"21857";"156450246510133250";"otros"
"21858";"156452390118244353";"otros"
"21859";"156459339832504321";"otros"
"21860";"156459526890074114";"entretenimiento"
"21861";"156475258252173312";"política"
"21862";"156488061469999104";"entretenimiento"
"21863";"156495303992819712";"política"
"21864";"156498103472635904";"economía"
"21865";"156498103472635904";"política"
"21867";"156499212870225920";"política"
"21866";"156499212870225920";"economía"
"21868";"156500904852463616";"política"
"21869";"156507550743937025";"otros"
"21870";"156511619629846528";"cine"
"21871";"156511619629846528";"entretenimiento"
"21873";"156514157460586497";"entretenimiento"
"21872";"156514157460586497";"otros"
"21874";"156516991665045504";"otros"
"21875";"156516991665045504";"entretenimiento"
"21876";"156614907511570432";"entretenimiento"
"21877";"156614907511570432";"política"
"21878";"156614907511570432";"economía"
"21880";"156624805834129409";"cine"
"21879";"156624805834129409";"otros"
"21881";"156634004475490304";"entretenimiento"
"21882";"156634995883126784";"otros"
"21883";"156635945041539072";"otros"
"21884";"156635945041539072";"entretenimiento"
"21885";"156637542769364993";"economía"
"21886";"156637542769364993";"política"
"21887";"156639369128722432";"otros"
"21888";"156640316491964416";"cine"
"21889";"156640316491964416";"entretenimiento"
"21890";"156643770450968576";"entretenimiento"
"21891";"156650858208174080";"política"
"21892";"156650858208174080";"otros"
"21894";"156651389974614016";"cine"
"21893";"156651389974614016";"entretenimiento"
"21895";"156654591864352768";"otros"
"21896";"156658022477860864";"tecnología"
"21897";"156658022477860864";"política"
"21898";"156658022477860864";"entretenimiento"
"21899";"156658940128661504";"otros"
"21900";"156664473858478080";"política"
"21901";"156665790907682817";"entretenimiento"
"21902";"156673340466151424";"política"
"21903";"156686776705105920";"entretenimiento"
"21904";"156689187083526144";"otros"
"21905";"156693110888480768";"cine"
"21906";"156700274239619072";"otros"
"21907";"156702640720457729";"política"
"21908";"156710797937090561";"entretenimiento"
"21909";"156712844262522880";"otros"
"21910";"156714391310569472";"otros"
"21911";"156714726875860992";"otros"
"21912";"156714884556525568";"otros"
"21913";"156715073447010305";"otros"
"21914";"156715073447010305";"tecnología"
"21915";"156716209780424704";"otros"
"21916";"156717193617342464";"deportes"
"21917";"156717193617342464";"economía"
"21918";"156730565779927044";"política"
"21919";"156730565779927044";"entretenimiento"
"21920";"156732570783059968";"otros"
"21923";"156732673795162113";"entretenimiento"
"21922";"156732673795162113";"política"
"21921";"156732673795162113";"economía"
"21924";"156737364641853440";"entretenimiento"
"21925";"156737364641853440";"política"
"21926";"156737448754421760";"economía"
"21927";"156737448754421760";"política"
"21928";"156766984615378945";"otros"
"21929";"156774739086540800";"política"
"21930";"156785795989118976";"política"
"21931";"156807741170655233";"política"
"21932";"156807741170655233";"economía"
"21933";"156808906721591297";"política"
"21934";"156808906721591297";"entretenimiento"
"21935";"156811268248973312";"política"
"21936";"156813941782228992";"entretenimiento"
"21937";"156814776750718976";"política"
"21938";"156814776750718976";"economía"
"21939";"156818657069117440";"política"
"21940";"156821642247553024";"política"
"21941";"156823918194343937";"política"
"21942";"156823918194343937";"economía"
"21943";"156826201896398848";"política"
"21944";"156828672165285889";"entretenimiento"
"21945";"156830535824588800";"entretenimiento"
"21946";"156838377856053249";"política"
"21947";"156838377856053249";"economía"
"21948";"156848266384916480";"otros"
"21949";"156848266384916480";"música"
"21950";"156852123508805632";"entretenimiento"
"21951";"156853339659845632";"economía"
"21952";"156853339659845632";"política"
"21953";"156863431247532033";"economía"
"21954";"156863431247532033";"entretenimiento"
"21955";"156864664133844992";"otros"
"21956";"156870939542429696";"entretenimiento"
"21957";"156871574186754048";"fútbol"
"21958";"156871896682594304";"otros"
"21959";"156874152219914240";"entretenimiento"
"21960";"156874152219914240";"política"
"21961";"156883359979679744";"cine"
"21962";"156885601751285761";"cine"
"21963";"156894261760106496";"música"
"21965";"156914411406241792";"cine"
"21964";"156914411406241792";"otros"
